gene_id,standard_DEG,treat_DEG
COX4I2,TRUE,TRUE
DSCC1,FALSE,TRUE
ZNF273,TRUE,TRUE
RILPL1,FALSE,TRUE
LINC00839,TRUE,TRUE
AFTPH,FALSE,TRUE
HERC3,FALSE,TRUE
CAD,FALSE,TRUE
RGL3,TRUE,TRUE
ZDHHC21,FALSE,TRUE
SULT1E1,TRUE,FALSE
RPL13,FALSE,TRUE
SCARA5,TRUE,TRUE
SGSH,FALSE,TRUE
RP11-465N4.4,TRUE,TRUE
RPUSD1,FALSE,TRUE
C2orf72,TRUE,TRUE
OCIAD1,FALSE,TRUE
ANKS3,FALSE,TRUE
AC068282.3,TRUE,TRUE
SIGLEC14,TRUE,TRUE
GRAMD2,TRUE,TRUE
RP6-191P20.5,TRUE,FALSE
CORO1A,TRUE,TRUE
MAP3K12,FALSE,TRUE
EIF4E,FALSE,TRUE
AKR1B10,TRUE,FALSE
MFGE8,TRUE,TRUE
SNRPF,FALSE,TRUE
MED21,FALSE,TRUE
UTP20,FALSE,TRUE
DEF6,TRUE,TRUE
DNAH10,TRUE,TRUE
SAP30,FALSE,TRUE
MLLT6,FALSE,TRUE
PEBP1P2,TRUE,TRUE
HEPN1,TRUE,FALSE
RP11-950C14.7,TRUE,TRUE
SLX1A,TRUE,TRUE
EPB41L5,FALSE,TRUE
LINC00865,TRUE,TRUE
GALNT9,TRUE,TRUE
CACNG4,TRUE,TRUE
GJB1,TRUE,TRUE
DKK3,TRUE,TRUE
RP11-472M19.2,TRUE,FALSE
MNX1-AS1,TRUE,FALSE
RP11-20G13.1,FALSE,FALSE
KIAA1161,TRUE,TRUE
CDK2,FALSE,TRUE
TNR,TRUE,FALSE
RPL23A,FALSE,TRUE
SYTL3,TRUE,TRUE
KLHDC1,FALSE,TRUE
TFG,FALSE,TRUE
TADA2B,FALSE,TRUE
IKZF4,FALSE,TRUE
CMTM3,TRUE,TRUE
TMEM74,TRUE,FALSE
PDP2,FALSE,TRUE
KIF15,TRUE,TRUE
AC016735.2,TRUE,TRUE
ANKRD18B,TRUE,FALSE
RP11-461O7.1,TRUE,FALSE
DICER1,FALSE,TRUE
JMJD7,FALSE,TRUE
MARCH1,TRUE,TRUE
FAM198A,TRUE,TRUE
BCO1,TRUE,TRUE
GABRP,TRUE,TRUE
LY75,TRUE,TRUE
PLEKHG7,TRUE,TRUE
FIGNL1,FALSE,TRUE
RP11-90D4.3,TRUE,FALSE
TUBA3FP,TRUE,TRUE
RP11-167H9.4,FALSE,FALSE
MYO1G,TRUE,TRUE
RNF216P1,FALSE,TRUE
LINC00540,TRUE,FALSE
RNASE3,TRUE,FALSE
RP11-539D10.2,TRUE,FALSE
OXT,TRUE,TRUE
LMBRD1,FALSE,TRUE
FBXL20,FALSE,TRUE
CRYAB,TRUE,TRUE
CRYZL1,FALSE,TRUE
KIAA1109,FALSE,TRUE
SPP1,TRUE,TRUE
DIO3,TRUE,FALSE
REC8,TRUE,TRUE
CYP2W1,TRUE,TRUE
FPGT,FALSE,TRUE
CASP4,FALSE,TRUE
DYRK4,FALSE,TRUE
DNTTIP1,FALSE,TRUE
FCGR2B,TRUE,TRUE
CTB-49A3.4,TRUE,FALSE
CLDN20,TRUE,TRUE
RP11-15H7.2,TRUE,TRUE
LMF1,FALSE,TRUE
ZBTB20-AS4,TRUE,TRUE
EPO,TRUE,FALSE
PRKAR2B,TRUE,TRUE
ZNF583,FALSE,TRUE
IRF2BPL,TRUE,TRUE
AC103563.9,TRUE,TRUE
CCT6A,FALSE,TRUE
RP11-16E12.2,TRUE,FALSE
STKLD1,TRUE,TRUE
RP11-482D24.3,TRUE,TRUE
RSPO3,TRUE,TRUE
BVES-AS1,TRUE,TRUE
RP11-111F5.5,FALSE,TRUE
CTBS,FALSE,TRUE
SLAMF8,TRUE,TRUE
FIGN,TRUE,TRUE
KLHL15,FALSE,TRUE
PAF1,FALSE,TRUE
RP4-794H19.1,TRUE,TRUE
CA5B,FALSE,TRUE
FAM35A,FALSE,TRUE
HDAC1,FALSE,TRUE
ST8SIA4,TRUE,TRUE
EIF5AL1,FALSE,TRUE
CNDP1,TRUE,TRUE
PWAR5,TRUE,TRUE
FRG2B,TRUE,TRUE
MOXD1,TRUE,TRUE
CCDC109B,TRUE,TRUE
FBXO2,TRUE,TRUE
CTD-3064M3.3,TRUE,TRUE
CTA-929C8.7,TRUE,FALSE
PPFIBP2,FALSE,TRUE
SNHG12,TRUE,TRUE
PPP1R26-AS1,TRUE,TRUE
SH3PXD2B,TRUE,TRUE
IL32,TRUE,TRUE
MTHFD2L,FALSE,TRUE
RP11-129I19.2,TRUE,FALSE
AP001626.2,TRUE,TRUE
TRPA1,TRUE,FALSE
CTC-529L17.1,FALSE,FALSE
MDN1,FALSE,TRUE
LSM3,FALSE,TRUE
C3orf67,TRUE,TRUE
SLC14A2-AS1,FALSE,FALSE
RP5-943J3.2,TRUE,TRUE
RAB39A,TRUE,FALSE
ZNF252P,FALSE,TRUE
AC017104.6,TRUE,TRUE
FADD,FALSE,TRUE
CBWD2,FALSE,TRUE
RP11-175K6.1,TRUE,TRUE
ARHGEF7-AS2,TRUE,FALSE
SNAP25,TRUE,TRUE
RP13-270P17.1,TRUE,TRUE
RGPD3,TRUE,TRUE
KRT8P33,TRUE,TRUE
TCP10L2,TRUE,TRUE
RP11-42A4.1,TRUE,FALSE
TFR2,TRUE,FALSE
RP11-5A19.5,TRUE,TRUE
AC129778.2,TRUE,FALSE
RP11-611O2.3,TRUE,TRUE
LINC01260,TRUE,FALSE
SLC25A15,TRUE,TRUE
UBR3,FALSE,TRUE
CD8BP,TRUE,FALSE
THOP1,FALSE,TRUE
FAM198B,TRUE,TRUE
CABYR,TRUE,TRUE
HLA-DPB2,TRUE,FALSE
TRIM40,TRUE,FALSE
S100A5,TRUE,TRUE
CCDC113,TRUE,TRUE
LMX1B,TRUE,TRUE
AGAP2,TRUE,TRUE
COL4A4,TRUE,TRUE
PRDM2,FALSE,TRUE
CDK5,FALSE,TRUE
VEGFB,FALSE,TRUE
CNTLN,FALSE,TRUE
ONECUT2,TRUE,TRUE
ACD,FALSE,TRUE
UBE2K,FALSE,TRUE
MYOC,TRUE,TRUE
ACTRT3,TRUE,TRUE
RAET1G,TRUE,TRUE
ZHX3,FALSE,TRUE
RBM4,FALSE,TRUE
BVES,TRUE,TRUE
HTR3A,TRUE,FALSE
EXOC7,FALSE,TRUE
DEFB1,TRUE,TRUE
UTP6,FALSE,TRUE
TACSTD2,TRUE,TRUE
RP11-96H17.1,TRUE,TRUE
CTB-55O6.12,FALSE,TRUE
OTUD6B-AS1,FALSE,TRUE
SH3RF2,TRUE,TRUE
UBAC2,FALSE,TRUE
LINC00380,TRUE,FALSE
SNTG1,TRUE,FALSE
ACRV1,FALSE,FALSE
VIPAS39,FALSE,TRUE
RP1-45C12.1,TRUE,FALSE
CBWD1,FALSE,TRUE
RP11-380D23.2,TRUE,FALSE
C22orf39,FALSE,TRUE
KCNS3,TRUE,TRUE
OLFML1,TRUE,TRUE
PPHLN1,FALSE,TRUE
IPO13,FALSE,TRUE
RP11-78C3.1,TRUE,TRUE
PLGLA,TRUE,FALSE
CCDC167,FALSE,TRUE
RP11-543C4.1,FALSE,FALSE
RP1L1,TRUE,TRUE
COL8A2,TRUE,TRUE
AASDH,FALSE,TRUE
PTH1R,TRUE,TRUE
HSPA6,TRUE,TRUE
THSD1,TRUE,TRUE
EIF1AX,FALSE,TRUE
APOC4,TRUE,FALSE
bP-21264C1.1,TRUE,FALSE
PLIN3,FALSE,TRUE
RP11-732A19.5,TRUE,TRUE
MRPS18C,FALSE,TRUE
AP000432.1,TRUE,TRUE
AC003973.3,TRUE,TRUE
TSPEAR,TRUE,FALSE
RPL28,FALSE,TRUE
RP11-644F5.15,TRUE,FALSE
BOP1,FALSE,TRUE
HOXD11,TRUE,TRUE
RP11-279F6.2,TRUE,FALSE
OSBP,FALSE,TRUE
PCMTD2,FALSE,TRUE
TAOK1,FALSE,TRUE
GRB14,TRUE,TRUE
MAP3K15,TRUE,TRUE
RAD23A,FALSE,TRUE
E2F4,FALSE,TRUE
RP11-44F14.8,TRUE,TRUE
RP11-95P13.1,TRUE,FALSE
KIF12,TRUE,TRUE
FBLN7,TRUE,TRUE
HCRTR1,TRUE,FALSE
STIM1,FALSE,TRUE
ATG4C,FALSE,TRUE
ATIC,FALSE,TRUE
RMDN2,FALSE,TRUE
EIF1B,FALSE,TRUE
MIR497HG,TRUE,TRUE
RP11-823E8.3,TRUE,TRUE
TBX15,TRUE,TRUE
ADPRHL1,TRUE,TRUE
NHSL2,TRUE,TRUE
CTA-246H3.11,TRUE,TRUE
METTL7A,TRUE,TRUE
WDR62,TRUE,TRUE
SUOX,FALSE,TRUE
RP5-907C10.3,TRUE,FALSE
HSD11B1,TRUE,TRUE
RP11-352M15.2,FALSE,TRUE
VPS25,FALSE,TRUE
RP11-366L5.1,TRUE,TRUE
ANKRD9,FALSE,TRUE
DNASE2B,TRUE,FALSE
LINC00959,FALSE,TRUE
RP11-53O19.1,TRUE,TRUE
ANKRD62P1,TRUE,FALSE
AC005498.3,TRUE,TRUE
OTUD7A,FALSE,TRUE
AP001057.1,TRUE,FALSE
DNAJC3-AS1,FALSE,TRUE
TSPYL4,FALSE,TRUE
RP11-327J17.2,TRUE,TRUE
ZBTB40,FALSE,TRUE
LPPR5,TRUE,FALSE
PSD3,TRUE,TRUE
GALNT12,TRUE,TRUE
RP11-368J21.3,TRUE,FALSE
MAST1,TRUE,TRUE
IAH1,FALSE,TRUE
CCNF,TRUE,TRUE
TEC,FALSE,TRUE
CH17-437K3.1,TRUE,TRUE
GPX1P1,TRUE,TRUE
ARHGAP30,TRUE,TRUE
RP11-436F23.1,FALSE,FALSE
CSK,FALSE,TRUE
AC015849.16,TRUE,FALSE
STK38,FALSE,TRUE
LYPD3,TRUE,TRUE
FANCD2,FALSE,TRUE
RP1-28O10.1,TRUE,TRUE
NNMT,TRUE,TRUE
PEX5L,TRUE,TRUE
RP11-25K19.1,TRUE,TRUE
ITGA1,TRUE,TRUE
RNPS1,FALSE,TRUE
KLK5,TRUE,FALSE
CD14,TRUE,TRUE
HECW2,TRUE,TRUE
RP11-285G1.2,TRUE,FALSE
SUCLA2,FALSE,TRUE
RP11-582J16.4,FALSE,TRUE
TNPO3,FALSE,TRUE
INTS8,FALSE,TRUE
NICN1,FALSE,TRUE
GRIA3,TRUE,TRUE
CD79B,TRUE,TRUE
SOD3,FALSE,TRUE
EVI2B,TRUE,TRUE
SLC35B2,FALSE,TRUE
PSMD7,FALSE,TRUE
TCEAL3,TRUE,TRUE
HOXA3,TRUE,TRUE
RP11-203J24.8,TRUE,TRUE
BDNF-AS,FALSE,TRUE
BAALC,TRUE,TRUE
TMTC4,FALSE,TRUE
PPM1L,TRUE,TRUE
AC108463.1,TRUE,FALSE
ZC3H18,FALSE,TRUE
RP11-49I11.1,TRUE,TRUE
AC087762.1,TRUE,FALSE
CETN4P,FALSE,FALSE
PURA,FALSE,TRUE
CRLF3,FALSE,TRUE
TDG,FALSE,TRUE
ADAP1,TRUE,TRUE
TBC1D4,TRUE,TRUE
WDHD1,FALSE,TRUE
MADD,FALSE,TRUE
S100A10,FALSE,TRUE
TMPRSS12,TRUE,TRUE
SEPT4-AS1,TRUE,TRUE
RP11-79P5.3,TRUE,TRUE
CAMKK2,FALSE,TRUE
KIF18A,TRUE,TRUE
RP5-884M6.1,TRUE,FALSE
LIPG,TRUE,TRUE
CYP3A7,TRUE,TRUE
SCOC,FALSE,TRUE
DBX2,TRUE,FALSE
RP11-572P18.1,FALSE,TRUE
ZDHHC12,FALSE,TRUE
PALB2,FALSE,TRUE
SLC26A5,TRUE,FALSE
FADS3,FALSE,TRUE
RP3-331H24.7,TRUE,TRUE
HMHA1,FALSE,TRUE
ZNF462,FALSE,TRUE
RNF224,TRUE,TRUE
CSMD1,TRUE,TRUE
RP11-89K21.1,TRUE,FALSE
GPNMB,TRUE,TRUE
INSL3,TRUE,FALSE
LINC01159,TRUE,TRUE
CAMSAP1,FALSE,TRUE
MS4A6A,TRUE,TRUE
SPSB2,FALSE,TRUE
BATF,TRUE,TRUE
AMMECR1,FALSE,TRUE
ZNF24,FALSE,TRUE
SUN2,FALSE,TRUE
RP11-1260E13.2,TRUE,TRUE
C9orf152,TRUE,TRUE
TMED10P2,TRUE,TRUE
RP11-532F6.3,TRUE,TRUE
LINC00507,FALSE,FALSE
KLB,TRUE,TRUE
C1orf95,TRUE,TRUE
SHISA8,TRUE,FALSE
GNA15,TRUE,TRUE
NGFRAP1,FALSE,TRUE
THRA,FALSE,TRUE
CA5BP1,FALSE,TRUE
RP11-1024P17.1,TRUE,TRUE
AFF2,TRUE,TRUE
COL6A4P2,TRUE,TRUE
COL26A1,TRUE,TRUE
RP11-293A21.1,TRUE,TRUE
CARHSP1,FALSE,TRUE
POLG2,FALSE,TRUE
CEP131,FALSE,TRUE
NOD2,TRUE,TRUE
PLXNC1,TRUE,TRUE
SCNN1A,TRUE,TRUE
GNMT,TRUE,TRUE
ZNF788,TRUE,TRUE
SULF2,TRUE,TRUE
ZNF3,FALSE,TRUE
VSIG4,TRUE,TRUE
SNHG19,TRUE,TRUE
RP11-616M22.12,TRUE,TRUE
PMM1,FALSE,TRUE
ADORA2A-AS1,TRUE,TRUE
NYNRIN,TRUE,TRUE
DAZAP2,FALSE,TRUE
LINC00592,FALSE,FALSE
IVD,FALSE,TRUE
AZGP1P1,TRUE,FALSE
L2HGDH,FALSE,TRUE
CST2,TRUE,FALSE
NUMA1,FALSE,TRUE
ZKSCAN2,FALSE,TRUE
CTB-113D17.1,TRUE,TRUE
HELQ,FALSE,TRUE
ARHGAP8,TRUE,TRUE
RP6-201G10.2,TRUE,TRUE
RP11-449G16.1,TRUE,TRUE
IGFN1,TRUE,TRUE
ENPP4,FALSE,TRUE
NLRP14,TRUE,TRUE
GLRA3,TRUE,FALSE
PPARA,FALSE,TRUE
CTD-2006C1.6,TRUE,TRUE
TK1,TRUE,TRUE
LYPLAL1,FALSE,TRUE
NR1D2,FALSE,TRUE
RPL36A,FALSE,TRUE
TRIM16,TRUE,TRUE
CKLF-CMTM1,TRUE,TRUE
MTSS1,FALSE,TRUE
CYB561D2,TRUE,TRUE
RNF34,FALSE,TRUE
RP11-371A19.2,TRUE,TRUE
TRABD2A,TRUE,TRUE
LINC01351,FALSE,FALSE
MRC1,TRUE,TRUE
RPL14,FALSE,TRUE
KCNJ3,TRUE,TRUE
RP11-108M9.3,TRUE,TRUE
AK2,FALSE,TRUE
STK40,FALSE,TRUE
BPHL,TRUE,TRUE
AC079779.4,TRUE,FALSE
MC1R,TRUE,TRUE
CERKL,TRUE,TRUE
LILRB2,TRUE,TRUE
BCOR,FALSE,TRUE
MYH10,FALSE,TRUE
LPXN,FALSE,TRUE
SCN2A,TRUE,TRUE
RP11-327L9.1,FALSE,FALSE
TNFAIP2,TRUE,TRUE
RP13-644M16.1,TRUE,FALSE
IMPDH2,FALSE,TRUE
AP000318.2,TRUE,FALSE
TMEM109,FALSE,TRUE
CTC-273B12.10,TRUE,TRUE
SRP68,FALSE,TRUE
TICRR,TRUE,FALSE
CNRIP1,TRUE,TRUE
SLC35A3,FALSE,TRUE
PKIB,TRUE,TRUE
MEIS1-AS2,TRUE,FALSE
RP11-286H15.1,TRUE,TRUE
ATP5J,FALSE,TRUE
CYTH4,TRUE,TRUE
NDUFC2,FALSE,TRUE
SLC13A5,TRUE,FALSE
SIGMAR1,FALSE,TRUE
RP11-10J21.2,TRUE,TRUE
RP11-161M6.2,TRUE,TRUE
CNN1,TRUE,TRUE
ABC12-47964100C23.1,TRUE,FALSE
SLC30A2,TRUE,TRUE
DCBLD2,TRUE,TRUE
ABC14-1080714F14.1,FALSE,FALSE
PLK4,FALSE,TRUE
SNRPD3,FALSE,TRUE
GALNT8,TRUE,TRUE
CAV3,TRUE,TRUE
AMELY,TRUE,FALSE
GRHPR,FALSE,TRUE
C18orf32,FALSE,TRUE
GNPTG,FALSE,TRUE
ZNF319,FALSE,TRUE
LST1,TRUE,TRUE
SLC16A14P1,FALSE,FALSE
NUS1,FALSE,TRUE
KLRF1,TRUE,TRUE
KANSL1,FALSE,TRUE
SPPL3,FALSE,TRUE
ADORA1,TRUE,TRUE
UBTFL10,TRUE,FALSE
LHFP,TRUE,TRUE
RP11-690D19.3,FALSE,TRUE
RP11-32B5.8,TRUE,FALSE
UNC93B1,FALSE,TRUE
RP11-267M23.4,TRUE,TRUE
SORT1,FALSE,TRUE
RP4-673D20.3,TRUE,FALSE
SH3GL2,TRUE,TRUE
SELO,FALSE,TRUE
RUVBL2,FALSE,TRUE
GCDH,FALSE,TRUE
RP11-17A19.2,TRUE,FALSE
CASP3,FALSE,TRUE
RP11-420K14.2,TRUE,TRUE
LIFR-AS1,TRUE,TRUE
CCDC42B,TRUE,TRUE
BIVM,FALSE,TRUE
SECISBP2,FALSE,TRUE
RP11-126H7.4,FALSE,FALSE
RBMXL1,FALSE,TRUE
RP4-644L1.2,TRUE,FALSE
VLDLR,FALSE,TRUE
IL4I1,TRUE,TRUE
TUB,TRUE,TRUE
TOPORS,FALSE,TRUE
CLEC7A,TRUE,TRUE
PCDHGA2,TRUE,TRUE
LRRC37A11P,TRUE,TRUE
HSPD1P11,TRUE,FALSE
ETFA,FALSE,TRUE
TP53I11,TRUE,TRUE
ANP32E,FALSE,TRUE
RP11-284M14.1,TRUE,TRUE
RECQL4,FALSE,TRUE
CHGB,TRUE,TRUE
PAFAH2,FALSE,TRUE
TMEM80,FALSE,TRUE
AC234582.1,TRUE,TRUE
ABCD2,TRUE,TRUE
FAM177A1,FALSE,TRUE
PDE9A,FALSE,TRUE
ERGIC2,FALSE,TRUE
KSR2,TRUE,TRUE
PROSER2-AS1,TRUE,TRUE
RTN4R,TRUE,TRUE
CNIH4,FALSE,TRUE
LINC00506,TRUE,TRUE
GALNT7,FALSE,TRUE
AP1G2,FALSE,TRUE
GLA,FALSE,TRUE
RP11-615I2.2,TRUE,FALSE
FEZ2,FALSE,TRUE
RP11-554D14.6,TRUE,FALSE
PER3,FALSE,TRUE
PRKG1,TRUE,TRUE
KCNJ12,TRUE,TRUE
RPS2P7,TRUE,FALSE
TMCO6,FALSE,TRUE
RAD9A,FALSE,TRUE
RP11-7F17.8,FALSE,TRUE
FAM188A,FALSE,TRUE
FMO4,TRUE,TRUE
RBP5,TRUE,TRUE
APCDD1,TRUE,TRUE
RPARP-AS1,FALSE,TRUE
GHRHR,TRUE,FALSE
CTD-2330J20.2,TRUE,FALSE
ADAMTS14,TRUE,TRUE
USB1,FALSE,TRUE
AC010890.1,TRUE,TRUE
ASB16,TRUE,TRUE
PGAP3,FALSE,TRUE
RPP14,FALSE,TRUE
CD244,TRUE,TRUE
RP11-309L24.4,TRUE,TRUE
DBF4,FALSE,TRUE
RP11-644F5.10,TRUE,TRUE
RP13-977J11.8,TRUE,FALSE
EVI2A,TRUE,TRUE
RP11-119D9.1,TRUE,TRUE
CENPW,TRUE,TRUE
LINC01277,TRUE,TRUE
LRIG1,FALSE,TRUE
PRDX4,FALSE,TRUE
CLCF1,TRUE,TRUE
CTSC,TRUE,TRUE
THBD,TRUE,TRUE
RASGRP2,TRUE,TRUE
LINC00330,TRUE,FALSE
CDK5R2,TRUE,FALSE
PKM,FALSE,TRUE
TELO2,FALSE,TRUE
THEM4,FALSE,TRUE
AATF,FALSE,TRUE
AGPS,FALSE,TRUE
APOC2,TRUE,FALSE
ANO3,TRUE,TRUE
RP11-723G8.1,TRUE,FALSE
RP11-302L19.3,TRUE,TRUE
GHET1,TRUE,TRUE
LYZ,TRUE,TRUE
RP11-54D18.2,TRUE,TRUE
RP11-128M1.1,TRUE,FALSE
AC013460.1,TRUE,TRUE
RP11-752L20.3,TRUE,TRUE
CTSH,FALSE,TRUE
CNR1,TRUE,TRUE
RP11-159H10.3,TRUE,FALSE
IYD,TRUE,TRUE
TLE6,TRUE,TRUE
UNK,FALSE,TRUE
ARHGEF26,TRUE,TRUE
FAM63A,FALSE,TRUE
TRRAP,FALSE,TRUE
RP11-849F2.9,TRUE,TRUE
RP11-100G15.7,TRUE,FALSE
HELZ,FALSE,TRUE
SPOCD1,TRUE,FALSE
AIM1,TRUE,TRUE
MLLT4-AS1,TRUE,TRUE
CREG2,TRUE,TRUE
IFI35,FALSE,TRUE
CTSZ,FALSE,TRUE
ZNF91,FALSE,TRUE
BCAS1,TRUE,TRUE
RP5-1031D4.3,TRUE,FALSE
TMEM72-AS1,TRUE,TRUE
WFIKKN2,TRUE,TRUE
LRRN4,TRUE,TRUE
ADGRF5P2,TRUE,TRUE
GOLIM4,FALSE,TRUE
RAP2C-AS1,FALSE,TRUE
SMIM18,TRUE,FALSE
RP11-212I21.2,TRUE,FALSE
TOR1B,FALSE,TRUE
GCFC2,FALSE,TRUE
TRIM36,TRUE,TRUE
EN1,TRUE,FALSE
KCNAB1,TRUE,TRUE
IGF2BP3,TRUE,FALSE
PCDHGA3,TRUE,TRUE
HMX3,TRUE,FALSE
FAM134C,FALSE,TRUE
CBFB,FALSE,TRUE
PCDHGC5,TRUE,TRUE
FMO2,TRUE,TRUE
M6PR,FALSE,TRUE
GIMAP1-GIMAP5,TRUE,TRUE
FCHO1,TRUE,TRUE
RP11-426L16.3,TRUE,FALSE
GS1-259H13.11,TRUE,TRUE
PHF12,FALSE,TRUE
EGFLAM,TRUE,TRUE
CYP51A1-AS1,TRUE,TRUE
RN7SL832P,TRUE,TRUE
LTB4R,TRUE,TRUE
ZNF136,FALSE,TRUE
SLC29A2,TRUE,TRUE
RP6-191P20.4,TRUE,FALSE
GMNN,FALSE,TRUE
TMEM86A,TRUE,TRUE
TRIM52-AS1,FALSE,TRUE
MAP3K4,FALSE,TRUE
CRACR2A,TRUE,TRUE
SERP1,FALSE,TRUE
ADRA2A,TRUE,TRUE
SCN11A,TRUE,TRUE
ROBO2,TRUE,TRUE
CECR7,TRUE,TRUE
COPS6,FALSE,TRUE
ALS2CL,TRUE,TRUE
RXRA,FALSE,TRUE
IMP4,FALSE,TRUE
TCEAL1,FALSE,TRUE
RP3-512B11.3,TRUE,TRUE
MCM5,FALSE,TRUE
CCT8P1,FALSE,TRUE
KRT8P24,FALSE,FALSE
TRIM35,FALSE,TRUE
BTC,TRUE,TRUE
LINC00887,TRUE,TRUE
RGS2,TRUE,TRUE
HOXA1,TRUE,TRUE
FAM166B,TRUE,TRUE
COQ3,FALSE,TRUE
EIF1AY,TRUE,FALSE
GSTM2,TRUE,TRUE
MARCH5,FALSE,TRUE
SREBF1,FALSE,TRUE
KCNK15-AS1,TRUE,FALSE
C16orf58,FALSE,TRUE
SMURF1,FALSE,TRUE
MAP4K2,FALSE,TRUE
N4BP3,TRUE,TRUE
RP11-368L12.1,TRUE,TRUE
ATP1B3,FALSE,TRUE
LINC00152,TRUE,TRUE
PIP4K2C,FALSE,TRUE
RNF185,FALSE,TRUE
ADAL,FALSE,TRUE
TXN2,FALSE,TRUE
KPNB1,FALSE,TRUE
AC074212.6,TRUE,TRUE
BRI3,FALSE,TRUE
NRG1,TRUE,TRUE
RP11-451B8.1,TRUE,FALSE
PNMA2,TRUE,TRUE
ACTR3,FALSE,TRUE
OCA2,TRUE,TRUE
VPS13D,FALSE,TRUE
SMIM14,FALSE,TRUE
AC000068.5,TRUE,TRUE
NMRK1,FALSE,TRUE
NDUFAF4,FALSE,TRUE
RAN,FALSE,TRUE
RP11-775D22.2,TRUE,FALSE
FAM78A,TRUE,TRUE
ARHGAP9,TRUE,TRUE
C5AR1,TRUE,TRUE
RP11-863K10.7,TRUE,TRUE
SDCBP2-AS1,FALSE,TRUE
NPIPB9,TRUE,TRUE
RP11-630A13.4,TRUE,TRUE
AC010084.1,TRUE,FALSE
LEMD1,TRUE,FALSE
CHRM3-AS2,TRUE,FALSE
HMGA1,TRUE,TRUE
SMARCE1,FALSE,TRUE
ABCA5,FALSE,TRUE
PKP1,TRUE,TRUE
NRBP1,FALSE,TRUE
RP13-15M17.1,TRUE,TRUE
STOML1,FALSE,TRUE
AP001055.6,TRUE,FALSE
ACTB,FALSE,TRUE
TMEM254-AS1,FALSE,TRUE
RP11-3G21.1,TRUE,TRUE
PIAS2,FALSE,TRUE
FAM120B,FALSE,TRUE
FAM8A1,FALSE,TRUE
AF186192.6,TRUE,TRUE
ANKRD39,FALSE,TRUE
LCNL1,TRUE,FALSE
PGBD4P3,FALSE,FALSE
RP11-148B18.4,TRUE,TRUE
HSPA7,TRUE,TRUE
C1QTNF2,TRUE,TRUE
THBS3,FALSE,TRUE
CTD-2353F22.1,TRUE,FALSE
RND3,TRUE,TRUE
KLF1,TRUE,FALSE
RAG2,TRUE,TRUE
CLEC18C,TRUE,TRUE
HEPACAM,TRUE,FALSE
OAF,FALSE,TRUE
LYPLAL1-AS1,TRUE,TRUE
RP11-217B7.2,TRUE,FALSE
SIM1,TRUE,TRUE
GLB1L3,TRUE,TRUE
AC011515.2,FALSE,FALSE
VEPH1,TRUE,TRUE
SH3BP1,TRUE,TRUE
ZNF746,FALSE,TRUE
DGAT2,TRUE,TRUE
TYK2,FALSE,TRUE
AP000892.6,TRUE,TRUE
IL17B,TRUE,TRUE
DHX32,FALSE,TRUE
EDEM2,FALSE,TRUE
PZP,TRUE,TRUE
SUCLG1,FALSE,TRUE
VAV3,FALSE,TRUE
LINC01266,TRUE,TRUE
PLCXD2,TRUE,TRUE
QDPR,TRUE,TRUE
SYCE1L,TRUE,TRUE
RP1-283K11.3,FALSE,FALSE
RP11-332H18.5,TRUE,FALSE
RP11-440G9.1,TRUE,FALSE
ZER1,FALSE,TRUE
CTB-63M22.1,TRUE,TRUE
PTX3,TRUE,TRUE
LMF2,FALSE,TRUE
P2RY2,TRUE,TRUE
RP11-478J18.2,TRUE,TRUE
NUDT12,FALSE,TRUE
MXD3,TRUE,TRUE
RP11-85A1.3,TRUE,TRUE
ABL2,FALSE,TRUE
RP11-333A23.1,FALSE,FALSE
INF2,FALSE,TRUE
TPTE2P3,TRUE,FALSE
REM1,TRUE,TRUE
RPS6KB1,FALSE,TRUE
RP11-480I12.7,TRUE,TRUE
LPCAT4,FALSE,TRUE
HORMAD2-AS1,TRUE,TRUE
RP11-134D3.1,FALSE,FALSE
FAF2,FALSE,TRUE
RP11-673E1.3,TRUE,TRUE
LPIN2,FALSE,TRUE
RP11-32B5.7,TRUE,TRUE
IDO2,TRUE,FALSE
NEURL1B,TRUE,TRUE
ICMT,FALSE,TRUE
RP11-407H12.8,TRUE,FALSE
ARL14EP,FALSE,TRUE
HFM1,TRUE,TRUE
OR7E128P,TRUE,TRUE
PCDHGA12,TRUE,TRUE
ACOT11,TRUE,TRUE
SUCLG2,FALSE,TRUE
HPCA,TRUE,TRUE
UGT3A1,TRUE,TRUE
TRIM59,TRUE,TRUE
AHR,TRUE,TRUE
MFAP4,TRUE,TRUE
CD53,TRUE,TRUE
RP11-452L6.6,TRUE,TRUE
XRCC3,FALSE,TRUE
RP11-192H23.8,TRUE,TRUE
F2R,TRUE,TRUE
RP1-212P9.3,TRUE,FALSE
RARRES3,FALSE,TRUE
CD82,TRUE,TRUE
FDXACB1,FALSE,TRUE
ITGA2,TRUE,TRUE
ARHGEF18,FALSE,TRUE
AKR1D1,TRUE,TRUE
FOXK2,FALSE,TRUE
MTPN,FALSE,TRUE
RP11-434E6.4,TRUE,TRUE
LINC00886,TRUE,TRUE
GPR3,TRUE,TRUE
WFDC1,TRUE,TRUE
GAPDHP1,FALSE,TRUE
LIX1,TRUE,TRUE
RP11-557H15.4,TRUE,TRUE
ZNF205,FALSE,TRUE
HENMT1,TRUE,TRUE
TMPRSS13,TRUE,TRUE
